,date,delegator_address,delegation,delegation_usd
153,2024-08-26,tori1f4tfssdyvjuutm4s8w770nhek2f6f7yvaae2hq,8294.162637,22.55
154,2024-08-26,tori1fkyvccs92hsrflefg9u030xpq7gflr96h3d8vk,827.816863,2.25
155,2024-08-26,tori1fa59jlnx2aljljp7v2n9thc8ul9y74pwv7sfw5,31785.20989,86.43
156,2024-08-26,tori1fac2uc5eeptn486nnu72ue2seaygmk9j03d0w5,1863.996282,5.07
157,2024-08-26,tori1f79qt9vsg2h4rezul83czusvt5rh0w9zvl0s8h,1000.0,2.72
158,2024-08-26,tori1f7dklcmqfq39f7elw0u0k2q34t9a2qm2gqzsyg,1435.254005,3.9
159,2024-08-26,tori1flyrwvw25jjjje69ghv8vj3h6uacs76r7km4mv,1851.795774,5.04
160,2024-08-26,tori12zqxkytn9qaajvvrsg90zkrr7pka9mqujvvqh3,3146.588266,8.56
161,2024-08-26,tori12zjvxjk5swx7mqvh9z07ke8dmnhzrdqya4frfm,2000.0,5.44
162,2024-08-26,tori129avvjtjr5d8mlwzl2qaqwe0msygejkhtsr4l2,403.0,1.1
163,2024-08-26,tori1284km2pldlqyjt7s0ujmrpk4nhdad5srz5fgky,749.248544,2.04
164,2024-08-26,tori12g9tv7kzg06nx28szkvp7ud5jywpqv9sy5exmw,1950.46879,5.3
165,2024-08-26,tori12trcwfd0e82g6904ntgka7y72efjp82hvhspa2,393.198849,1.07
166,2024-08-26,tori12vyyl4xf8x9tjzgcnl2p5t8jm6mw4uzrrse8qq,3850.511192,10.47
167,2024-08-26,tori12vyndr6ludx2cu7urzm9hzagclkz0ysunqvemn,4764.462155,12.96
168,2024-08-26,tori12dhdxqkmegdfjku0zxkj32yt765jpf0k9qf6cr,468.0,1.27
169,2024-08-26,tori12duth72wczxgzp8kdhsu6ulzu2msshe5lsf8r6,23265.921924,63.26
170,2024-08-26,tori12wyh5wdaq7ej0tz5v8nkkgauz8cvlcdfdg0chy,501.540803,1.36
171,2024-08-26,tori12we8vavlz0f3tgnq9xdnhlxswj6ampz53akx9h,479.529106,1.3
172,2024-08-26,tori123gmdry5dh9f4asluqqc6nl233jyjxtnsgeyp6,1000.0,2.72
173,2024-08-26,tori12nz7asrapuyl0zk9faxq65rtpmgnf6ww9men8c,730.630405,1.99
174,2024-08-26,tori124rmfu4x0hmaaxdmxkcw6ttdvd4v26pnhjgg0e,1430.151002,3.89
