,date,delegator_address,delegation,delegation_usd
129,2024-08-26,stars10chjtk5znruz57kheyjwwxk099u2aakc0fzc66,660.0,5.56
130,2024-08-26,stars10mmevhxjthxy7yqdaufcxpe0l20u4n8zg57xlj,3270.707968,27.53
131,2024-08-26,stars10arg85wlr0qhxjkgdp396f4cdg277zz505zrkc,660.0,5.56
132,2024-08-26,stars10lyfass5az8wkw865yn7rcvarve34jgzptfrz3,3273.6,27.56
133,2024-08-26,stars1sz8xpdr2jj4q42dk8jk48yksg78aa4vyxrjt4d,23629.72445,198.93
134,2024-08-26,stars1s95tmjkmwhzy3uhex2vkuexu89562hswfmchqd,155.916201,1.31
135,2024-08-26,stars1svvuy73au40tu3jv2mq9nf952lmk8cx5z0pdma,508.0,4.28
136,2024-08-26,stars1snf093va7r75gwq4q8ykzxkf8hz8g9hghg2cd3,718.202891,6.05
137,2024-08-26,stars1snctadj02x3tz2u040xm44xmp3y9v0sph8pq0z,800.0,6.73
138,2024-08-26,stars1sm8tvlp3t2n367ehrjlrn5as7hp0zfl2gjtu4t,900.0,7.58
139,2024-08-26,stars138rqfrr2eudaqz56htqyxnkz6ytccns8p0ztwn,1000.0,8.42
140,2024-08-26,stars13g9les0fhmzd5rk0calus85y2vele09ru2ku9z,727.0,6.12
141,2024-08-26,stars132wnr90n7quqza4wmrjyalvnvg64m5gxe0naej,4000.0,33.67
142,2024-08-26,stars13vuu98ygysfe8d847a4zlsds2vuw8q683j9r3c,15001.53012,126.29
143,2024-08-26,stars13wgrjq67sh8xwg87qfys3mcflpj20mmgzazr5s,660.0,5.56
144,2024-08-26,stars13nhchq4c68kfdqtxpq779pzs66revx34jhyst8,1524.557571,12.83
145,2024-08-26,stars134weqh8gva23klrsfdccsf7g6e2mfcag5rkdmc,1754.0,14.77
146,2024-08-26,stars13h9whxjw9vujgz7tlagrxa577zsfe0qsdrtusx,253.982277,2.14
147,2024-08-26,stars13eg7ywulncgpn9kat5r67vwxrlnxwuz6343cjn,300.0,2.53
148,2024-08-26,stars137k4wjqpd6nmelfrvpkc47flu67jcu6uhu5jq8,5202.127439,43.79
149,2024-08-26,stars1jqkuyeewhfypu324due09rnty9z5mvzm4t9j8q,888.542044,7.48
150,2024-08-26,stars1jz7av7cq45gh5hhrugtak7lkps2ga5v00fqvsu,1000.0,8.42
151,2024-08-26,stars1j9gc8kex8djc8y9ns83v0f46kt2rrkdzcamvtn,54290.306491,457.05
152,2024-08-26,stars1j97skql6tlf9ndpn660r5jetmq4n8x0fh4jr3f,506.86567,4.27
153,2024-08-26,stars1jxwe0ehuxk8weesyzzg84907vt3dxd9l2j2zf6,295.0,2.48
154,2024-08-26,stars1jvm8gy4lgzcrsagxpyhvvxymz982y3j58xg6sr,10107.999999,85.09
155,2024-08-26,stars1jcfqg45jdq5wahmh54vsunu3tgf5f2dr3rdeh5,934.693255,7.87
156,2024-08-26,stars1jc45z82xs9kxvtcuxr8x2rv2ynysztlvw67vlt,10000.0,84.19
157,2024-08-26,stars1jmpqztp6hwfegcluh8xhpu708wxp37pqpgwgmx,660.0,5.56
158,2024-08-26,stars1jmfnwmq9ga02klaavfkt7lvqhhd8amfzxxdczj,1474.049216,12.41
159,2024-08-26,stars1jartwaq3x402jehy4qc7x7w479w4qee3d7lke7,1208.954128,10.18
160,2024-08-26,stars1ngv2sfpt6xcw98cghf4mlpnp4n4f3nm85fkfz4,607.0,5.11
161,2024-08-26,stars1nfr9cw9fqgs8m780ug2f37tucvx9uz8ahcl720,70000.0,589.3
162,2024-08-26,stars1nvy2xfvj2v8u2tkqct2jh6rwmazvddw6g828t5,221.0,1.86
163,2024-08-26,stars1n5gytpynpg89z39jy7w2l7gur4w58calmevp0p,50000.0,420.93
164,2024-08-26,stars1nkvdlvw7ydn6egew9ctflp30m8af5wl9ysn9zv,885.426656,7.45
165,2024-08-26,stars1nmzjmkgj06hufn2p6nlhd7p6hvgctl5t0jclxj,46713.342128,393.26
166,2024-08-26,stars1n7u2r876krtkwjarjtxpep620vgtfxp3mhvdew,1200.000064,10.1
167,2024-08-26,stars1nl4x3rp4yjjv0rp3w9e47krn9npj08yf4f92p0,763.756703,6.43
168,2024-08-26,stars15pdycya5fgxfmymfdrfdnsd874sh8w00de8ahc,2440.0,20.54
169,2024-08-26,stars15y2jy3uatqlavdmjkfr779dydgjqk43a3fkndw,1000.0,8.42
170,2024-08-26,stars15gp36gk6jvfupy8rc4segppa38lhm3helm5f8k,2749999.999998,23151.07
171,2024-08-26,stars15f8cvv7kmhp8tz0r7h0p7dqkty66qqp5nka38l,802.928667,6.76
172,2024-08-26,stars15n2g3rjtepan9c0w8kurvdw92w2dts4a23h0gk,20000.0,168.37
173,2024-08-26,stars15ncsssyks98mg4dpnv6wc7ljqqa74rxqz4ntvl,1043.404443,8.78
174,2024-08-26,stars15n6du2c35c7dprl4ufnquc2dflxa754q6hf3ml,888.335209,7.48
175,2024-08-26,stars155gygt2awt09mczg5um5q4uxkvcvh7htxurlhn,15000.0,126.28
176,2024-08-26,stars15hz829wam3wc3k9jlhdrwwdl93050k296la598,10000.0,84.19
177,2024-08-26,stars15eda4nt0sragssfdwenlm0y3maj0qdl8ukvx9n,114000.0,959.72
178,2024-08-26,stars15mqpgel3535nyg00ywh7r90rzyj0mxjz3atl4r,12299.784402,103.55
179,2024-08-26,stars14p6u8pepwkeen0sd7gufvqxgdkwa3lzwxyervz,5333.466999,44.9
180,2024-08-26,stars14yzqd0mn0gsttacz45japvu604t6423sz5zh26,11118.004157,93.6
181,2024-08-26,stars14ywucv7rkmuqze4tmh4m3n5t33jn5napxg0tw6,800.0,6.73
182,2024-08-26,stars14wc3h2pd9wzt2suqhzs3kwtvqduptwmvwxwpx9,660.0,5.56
183,2024-08-26,stars14hvys96wpndsrqu6772ue85xqnw2dj04nfspc8,556.0,4.68
184,2024-08-26,stars1462lvpqcnwyqku55mlc82gmzfk5868es4jka2k,629.234339,5.3
185,2024-08-26,stars1kq04xy9wyhn5dq085wr7gud6ds6tvxlgtqw937,500.0,4.21
186,2024-08-26,stars1kgn5s97uvp5yqwe7g05ys782gfck3vzah3hgm5,751.695663,6.33
187,2024-08-26,stars1k5zd8e5n5320utesrq4m0deynhnvtnnekcnx30,16314.269301,137.34
188,2024-08-26,stars1kmkyj9sjqa6t4lffddekx3tz3gtvcsj0rrc8e9,1085.911594,9.14
189,2024-08-26,stars1kayntpzuq7wdmrnemn8sccjjhxvpcfhpp3pd3c,800.0,6.73
190,2024-08-26,stars1ka56shsuqku6c8apzg5neksn6uve6xq74dan9k,946.0,7.96
191,2024-08-26,stars1k7uud23k7wsut9yepal4fgcjvsjmdxjvmdcrl9,1238.0,10.42
192,2024-08-26,stars1hx8567dqmatjc9zycd6e9u5z8qjqvkl28p4yxl,875.0,7.37
193,2024-08-26,stars1hdnfqueeawuqe8uymkxquk62l5khjnz4xyqths,571.924497,4.81
194,2024-08-26,stars1h0ytgclzxf8d6pm45hf8672gs3hy8ptyexrxdx,249.0,2.1
195,2024-08-26,stars1hses85dvhqthyu4skpyyckvjmamaq9kqyltsw3,1746.746949,14.71
196,2024-08-26,stars1hntqvcnpf2e3yxhehzh7nnrjf4m56l4x4vf9vw,761.707935,6.41
197,2024-08-26,stars1h4ydv986d0k9z6xwqjf74a84rdpe6np0fvq87c,720.0,6.06
198,2024-08-26,stars1hcquchvkr7r65flyflcf6rvjpz7xq02t36ml9m,720.0868,6.06
199,2024-08-26,stars1hc4z8tz06z939c2rq292u9pdgev89uzfr54clx,660.0,5.56
200,2024-08-26,stars1hml750waq2whmhtachu6p0w840sv20dnh09lx4,187.3,1.58
201,2024-08-26,stars1huwcd2d0v42x5s3y72l0wa69sfd4al8nvsahy9,1541.0,12.97
202,2024-08-26,stars1hlgmw3rm7gcswa82xsrg64fgy0sa2phhqdcasv,1610.704684,13.56
203,2024-08-26,stars1c93p709uulawl4upzs330ulpmvznfsan0cpp2t,3931.880171,33.1
204,2024-08-26,stars1c97rxrlz5qn5evh5vrm88ldu7mtkg77g4nzf8t,1741.0,14.66
205,2024-08-26,stars1c3368797lh4vd2zws8fhgesg4jtgr3gzg3uedk,45000.0,378.84
206,2024-08-26,stars1c35ad98af8tnygtcplgak22dqpupl0rum8mn0y,1112.000099,9.36
207,2024-08-26,stars1c54p7zylpk8xst40v572kl4327v7e2gqvu74kq,1350.0,11.37
208,2024-08-26,stars1c4plgs62ymexl2pgkafpkulsndca0k2glmyg2p,660.0,5.56
209,2024-08-26,stars1ccpyw57fsetx3qhasatrc6achcgr4x5zsl7avt,254.5,2.14
210,2024-08-26,stars1cejrk8fngaqv6c8vxvn785869c9pu5s6u5n7mt,133.0,1.12
211,2024-08-26,stars1c69yrjgrka9yafg7wcx4a0kwru9jwvwqn28yl9,852.593853,7.18
212,2024-08-26,stars1clzh0htp3rgfx3dn9fl0mcj5m6l7dmvt9phfru,1670.0,14.06
213,2024-08-26,stars1cluuzuhynn2cvzk28dzddgz26g687llsjhcq4m,10328.079327,86.95
214,2024-08-26,stars1ey95dau0nl5fl7mldjkkduh9838v5vddxct28x,171.0,1.44
215,2024-08-26,stars1e2vmgzdlm4yc2hls6nvclqpxcmhkmw2uzlc37y,315000.0,2651.85
216,2024-08-26,stars1ew3r9kq76ay8jupydv0z7tyla07hwr4h64ya9r,700.0,5.89
217,2024-08-26,stars1e5jj5emw8vgfj68aatd4sv9lfr3kzyz6vv4mfx,11021.143436,92.78
218,2024-08-26,stars1eu6cekmnlk0aw4ar238dmj5xaazflrdtauun8t,1080.0,9.09
219,2024-08-26,stars1e7j8mvt5gdsxmlwhvgevdhre5c9hy82c9hr9mu,50000.0,420.93
220,2024-08-26,stars16pm3dkmel0hd2pf0ep6fck26pf68hxaf95ywv4,700.0,5.89
221,2024-08-26,stars16rmwfmxhc5swrr0s2qm9kq2egan2z9ny4pfgyh,5423.61933,45.66
222,2024-08-26,stars169a473gxnuujazf55faf984hmxwu9hqw8jyq7s,150.0,1.26
223,2024-08-26,stars1622e0qvy8g8ygedshy9aj7hundckz4w7u46yv7,430.0,3.62
224,2024-08-26,stars16vckt45klm3vv6ek8s5d6t6akrgp234g3ggpmu,11000.0,92.6
225,2024-08-26,stars160y99lqls35xnsasx7mszzzc3gv2zgwy3wgpqv,10073.0,84.8
226,2024-08-26,stars1606tx3lkrdqmj0tkrqjqhhrjqqjfcuatzpjy8s,3989.189692,33.58
227,2024-08-26,stars1653xgej6x36e8fz40ctmeveume98zknevc7qlr,660.0,5.56
228,2024-08-26,stars16hu0awastmdykq46efyr4lgfvyku6k8fm5rf7r,564.068949,4.75
229,2024-08-26,stars16haqjr3y3wlfzv66mw3cn8v8g4pklqh3dj95e2,650.0,5.47
230,2024-08-26,stars16chv643q7dhz4dxt2jpedkw4xg0hcvez36jth5,5961.945851,50.19
231,2024-08-26,stars167esvg3wz6dd4e0c6t45a9w98ugy47gqcvd7ak,3640.995899,30.65
232,2024-08-26,stars1mp0q8264nwed0u4jrdckrtzltefq95hvh9tev5,400.0,3.37
233,2024-08-26,stars1mynp7wcr80teytqdu70pxqwrw5krarf9q7asmg,969.922571,8.17
234,2024-08-26,stars1mg7aezzqh3k7ggp52hgn0a6mygg4vjuul44cnp,300.0,2.53
235,2024-08-26,stars1m2x5v8w0hhg5lsrkyfp4uy90phgutgz0zaveac,663.578305,5.59
236,2024-08-26,stars1mtgvh6t56cn9ffevew20jwa9nu0pz9v5pfk2qu,12000.0,101.02
237,2024-08-26,stars1mwrd75e7wrlqzwlemr8etms9aly26smzq88tcx,170.806012,1.44
238,2024-08-26,stars1m3ftmdd9q8rzxkcqwa96xdtqdur9xyp28anh8v,150.0,1.26
239,2024-08-26,stars1mne7r7gd4sl0f22r9w3u8gqp0h2zmsw9rc833r,500.0,4.21
240,2024-08-26,stars1mkqy34lmcdfupp42a73hxakt54r9l7flt96yrt,336.1,2.83
241,2024-08-26,stars1mkzp4q7aa6rskv45zqts6d8wvvvk3pgkpgm0lx,5198.0,43.76
242,2024-08-26,stars1mk5lhf68j0nr7ezflpqa5u9fguyfgger8pka6a,633.072447,5.33
243,2024-08-26,stars1m7fp3yd2r5h2u4uu02m6nstceranss8vws75t9,21341.28705,179.66
244,2024-08-26,stars1uqu3q8tca4v30zehndhvq8ascp0uwmgrp2udsf,250610.0,2109.78
245,2024-08-26,stars1up7p4uhgzfzrk6fnqjes0wty9rv7q0yxqj6nwk,10667.126434,89.8
246,2024-08-26,stars1u9lxs7mtlq3lecqt8xmfh6w4lwmzvzcux0fgul,1654.0,13.92
247,2024-08-26,stars1uxthxgqhmxaqlh5u6990j48x5y0u2udfenjwsh,628.026342,5.29
248,2024-08-26,stars1ugsu5hmsydhp3e23kuxsh8gkc69ur9lszwd8sd,3000.0,25.26
249,2024-08-26,stars1us7rx3h6nsn08h84t7wutlp7rngtgrzh5n5gyv,880.0,7.41
250,2024-08-26,stars1u4nt7xdnqayqm2lxy0xn3733hgrza2ct4wvuj5,600.0,5.05
251,2024-08-26,stars1ucldmtfn5ztam2cd6z244tjs98sts2utaffvhr,600.0,5.05
252,2024-08-26,stars1ua2fj5d73mt6d5qw6ygufnfzd2kvrxy2pmsrsp,50000.0,420.93
253,2024-08-26,stars1u789eu7smkkhnxmst572c5gumf6akg86smy0cy,733.075653,6.17
